"game_id","time","human_id","ai_id","prolific_id","condition","difficulty","confidence","comments","game","round","human_action","human_rt","ai_action","ai_rt","winner","h_action","a_action","score","block"
"131039c8-ab80-4169-852f-67f8f1070dc2","2018-07-18 15:20:20","4HDD95eEc5uc6WGZAAB-","iD8q8aualFQvB9HPAAB_","5b245c2e007d870001c7915f","Level1",20,45,"I wasn't entirely sure what their exact strategy was, but I did notice them doing weird patterns, or maybe that was just them picking a certain thing after seeing my choice last round. I don't remember them every picking the same choice twice. I'm not entirely sure what their strategy was, but I guess I kinda figured it out without thinking too hard about it.","fwg",43,"fire",1324,"fire",851.722458415045,"tie","F","F",0,2
"131039c8-ab80-4169-852f-67f8f1070dc2","2018-07-18 15:20:20","4HDD95eEc5uc6WGZAAB-","iD8q8aualFQvB9HPAAB_","5b245c2e007d870001c7915f","Level1",20,45,"I wasn't entirely sure what their exact strategy was, but I did notice them doing weird patterns, or maybe that was just them picking a certain thing after seeing my choice last round. I don't remember them every picking the same choice twice. I'm not entirely sure what their strategy was, but I guess I kinda figured it out without thinking too hard about it.","fwg",44,"water",893,"water",877.772160308646,"tie","W","W",0,2
"131039c8-ab80-4169-852f-67f8f1070dc2","2018-07-18 15:20:20","4HDD95eEc5uc6WGZAAB-","iD8q8aualFQvB9HPAAB_","5b245c2e007d870001c7915f","Level1",20,45,"I wasn't entirely sure what their exact strategy was, but I did notice them doing weird patterns, or maybe that was just them picking a certain thing after seeing my choice last round. I don't remember them every picking the same choice twice. I'm not entirely sure what their strategy was, but I guess I kinda figured it out without thinking too hard about it.","fwg",45,"water",1822,"grass",1173.89998214892,"ai","W","G",-1,2
"131039c8-ab80-4169-852f-67f8f1070dc2","2018-07-18 15:20:20","4HDD95eEc5uc6WGZAAB-","iD8q8aualFQvB9HPAAB_","5b245c2e007d870001c7915f","Level1",20,45,"I wasn't entirely sure what their exact strategy was, but I did notice them doing weird patterns, or maybe that was just them picking a certain thing after seeing my choice last round. I don't remember them every picking the same choice twice. I'm not entirely sure what their strategy was, but I guess I kinda figured it out without thinking too hard about it.","fwg",46,"grass",1654,"grass",2722.99102797971,"tie","G","G",0,2
"131039c8-ab80-4169-852f-67f8f1070dc2","2018-07-18 15:20:20","4HDD95eEc5uc6WGZAAB-","iD8q8aualFQvB9HPAAB_","5b245c2e007d870001c7915f","Level1",20,45,"I wasn't entirely sure what their exact strategy was, but I did notice them doing weird patterns, or maybe that was just them picking a certain thing after seeing my choice last round. I don't remember them every picking the same choice twice. I'm not entirely sure what their strategy was, but I guess I kinda figured it out without thinking too hard about it.","fwg",47,"water",1456,"water",532.176485969653,"tie","W","W",0,2
"131039c8-ab80-4169-852f-67f8f1070dc2","2018-07-18 15:20:20","4HDD95eEc5uc6WGZAAB-","iD8q8aualFQvB9HPAAB_","5b245c2e007d870001c7915f","Level1",20,45,"I wasn't entirely sure what their exact strategy was, but I did notice them doing weird patterns, or maybe that was just them picking a certain thing after seeing my choice last round. I don't remember them every picking the same choice twice. I'm not entirely sure what their strategy was, but I guess I kinda figured it out without thinking too hard about it.","fwg",48,"fire",1497,"grass",2725.15406740217,"human","F","G",1,2
"131039c8-ab80-4169-852f-67f8f1070dc2","2018-07-18 15:20:20","4HDD95eEc5uc6WGZAAB-","iD8q8aualFQvB9HPAAB_","5b245c2e007d870001c7915f","Level1",20,45,"I wasn't entirely sure what their exact strategy was, but I did notice them doing weird patterns, or maybe that was just them picking a certain thing after seeing my choice last round. I don't remember them every picking the same choice twice. I'm not entirely sure what their strategy was, but I guess I kinda figured it out without thinking too hard about it.","fwg",49,"water",2913,"water",2835.15836313678,"tie","W","W",0,2
"131039c8-ab80-4169-852f-67f8f1070dc2","2018-07-18 15:20:20","4HDD95eEc5uc6WGZAAB-","iD8q8aualFQvB9HPAAB_","5b245c2e007d870001c7915f","Level1",20,45,"I wasn't entirely sure what their exact strategy was, but I did notice them doing weird patterns, or maybe that was just them picking a certain thing after seeing my choice last round. I don't remember them every picking the same choice twice. I'm not entirely sure what their strategy was, but I guess I kinda figured it out without thinking too hard about it.","fwg",50,"fire",1482,"grass",1618.7512181703,"human","F","G",1,2
"131039c8-ab80-4169-852f-67f8f1070dc2","2018-07-18 15:20:20","4HDD95eEc5uc6WGZAAB-","iD8q8aualFQvB9HPAAB_","5b245c2e007d870001c7915f","Level1",20,45,"I wasn't entirely sure what their exact strategy was, but I did notice them doing weird patterns, or maybe that was just them picking a certain thing after seeing my choice last round. I don't remember them every picking the same choice twice. I'm not entirely sure what their strategy was, but I guess I kinda figured it out without thinking too hard about it.","numbers",1,"five",2824,"two",806.07496608436,"tie","5","2",0,1
"131039c8-ab80-4169-852f-67f8f1070dc2","2018-07-18 15:20:20","4HDD95eEc5uc6WGZAAB-","iD8q8aualFQvB9HPAAB_","5b245c2e007d870001c7915f","Level1",20,45,"I wasn't entirely sure what their exact strategy was, but I did notice them doing weird patterns, or maybe that was just them picking a certain thing after seeing my choice last round. I don't remember them every picking the same choice twice. I'm not entirely sure what their strategy was, but I guess I kinda figured it out without thinking too hard about it.","numbers",2,"one",3074,"one",2029.98963993966,"tie","1","1",0,1
"131039c8-ab80-4169-852f-67f8f1070dc2","2018-07-18 15:20:20","4HDD95eEc5uc6WGZAAB-","iD8q8aualFQvB9HPAAB_","5b245c2e007d870001c7915f","Level1",20,45,"I wasn't entirely sure what their exact strategy was, but I did notice them doing weird patterns, or maybe that was just them picking a certain thing after seeing my choice last round. I don't remember them every picking the same choice twice. I'm not entirely sure what their strategy was, but I guess I kinda figured it out without thinking too hard about it.","numbers",3,"three",1728,"two",2487.9954416403,"human","3","2",1,1
"131039c8-ab80-4169-852f-67f8f1070dc2","2018-07-18 15:20:20","4HDD95eEc5uc6WGZAAB-","iD8q8aualFQvB9HPAAB_","5b245c2e007d870001c7915f","Level1",20,45,"I wasn't entirely sure what their exact strategy was, but I did notice them doing weird patterns, or maybe that was just them picking a certain thing after seeing my choice last round. I don't remember them every picking the same choice twice. I'm not entirely sure what their strategy was, but I guess I kinda figured it out without thinking too hard about it.","numbers",4,"four",2664,"four",1153.84277368663,"tie","4","4",0,1
"131039c8-ab80-4169-852f-67f8f1070dc2","2018-07-18 15:20:20","4HDD95eEc5uc6WGZAAB-","iD8q8aualFQvB9HPAAB_","5b245c2e007d870001c7915f","Level1",20,45,"I wasn't entirely sure what their exact strategy was, but I did notice them doing weird patterns, or maybe that was just them picking a certain thing after seeing my choice last round. I don't remember them every picking the same choice twice. I'm not entirely sure what their strategy was, but I guess I kinda figured it out without thinking too hard about it.","numbers",5,"two",1653,"five",1830.44311980387,"tie","2","5",0,1
"131039c8-ab80-4169-852f-67f8f1070dc2","2018-07-18 15:20:20","4HDD95eEc5uc6WGZAAB-","iD8q8aualFQvB9HPAAB_","5b245c2e007d870001c7915f","Level1",20,45,"I wasn't entirely sure what their exact strategy was, but I did notice them doing weird patterns, or maybe that was just them picking a certain thing after seeing my choice last round. I don't remember them every picking the same choice twice. I'm not entirely sure what their strategy was, but I guess I kinda figured it out without thinking too hard about it.","numbers",6,"five",2606,"three",1156.17591932237,"tie","5","3",0,1
"131039c8-ab80-4169-852f-67f8f1070dc2","2018-07-18 15:20:20","4HDD95eEc5uc6WGZAAB-","iD8q8aualFQvB9HPAAB_","5b245c2e007d870001c7915f","Level1",20,45,"I wasn't entirely sure what their exact strategy was, but I did notice them doing weird patterns, or maybe that was just them picking a certain thing after seeing my choice last round. I don't remember them every picking the same choice twice. I'm not entirely sure what their strategy was, but I guess I kinda figured it out without thinking too hard about it.","numbers",7,"one",1743,"one",1632.96283254314,"tie","1","1",0,1
"131039c8-ab80-4169-852f-67f8f1070dc2","2018-07-18 15:20:20","4HDD95eEc5uc6WGZAAB-","iD8q8aualFQvB9HPAAB_","5b245c2e007d870001c7915f","Level1",20,45,"I wasn't entirely sure what their exact strategy was, but I did notice them doing weird patterns, or maybe that was just them picking a certain thing after seeing my choice last round. I don't remember them every picking the same choice twice. I'm not entirely sure what their strategy was, but I guess I kinda figured it out without thinking too hard about it.","numbers",8,"three",1680,"two",1394.92132186469,"human","3","2",1,1
"131039c8-ab80-4169-852f-67f8f1070dc2","2018-07-18 15:20:20","4HDD95eEc5uc6WGZAAB-","iD8q8aualFQvB9HPAAB_","5b245c2e007d870001c7915f","Level1",20,45,"I wasn't entirely sure what their exact strategy was, but I did notice them doing weird patterns, or maybe that was just them picking a certain thing after seeing my choice last round. I don't remember them every picking the same choice twice. I'm not entirely sure what their strategy was, but I guess I kinda figured it out without thinking too hard about it.","numbers",9,"five",3517,"four",2911.32535878293,"human","5","4",1,1
"131039c8-ab80-4169-852f-67f8f1070dc2","2018-07-18 15:20:20","4HDD95eEc5uc6WGZAAB-","iD8q8aualFQvB9HPAAB_","5b245c2e007d870001c7915f","Level1",20,45,"I wasn't entirely sure what their exact strategy was, but I did notice them doing weird patterns, or maybe that was just them picking a certain thing after seeing my choice last round. I don't remember them every picking the same choice twice. I'm not entirely sure what their strategy was, but I guess I kinda figured it out without thinking too hard about it.","numbers",10,"one",1741,"one",734.407419661974,"tie","1","1",0,1
"131039c8-ab80-4169-852f-67f8f1070dc2","2018-07-18 15:20:20","4HDD95eEc5uc6WGZAAB-","iD8q8aualFQvB9HPAAB_","5b245c2e007d870001c7915f","Level1",20,45,"I wasn't entirely sure what their exact strategy was, but I did notice them doing weird patterns, or maybe that was just them picking a certain thing after seeing my choice last round. I don't remember them every picking the same choice twice. I'm not entirely sure what their strategy was, but I guess I kinda figured it out without thinking too hard about it.","numbers",11,"three",1638,"two",1306.2588074235,"human","3","2",1,1
"131039c8-ab80-4169-852f-67f8f1070dc2","2018-07-18 15:20:20","4HDD95eEc5uc6WGZAAB-","iD8q8aualFQvB9HPAAB_","5b245c2e007d870001c7915f","Level1",20,45,"I wasn't entirely sure what their exact strategy was, but I did notice them doing weird patterns, or maybe that was just them picking a certain thing after seeing my choice last round. I don't remember them every picking the same choice twice. I'm not entirely sure what their strategy was, but I guess I kinda figured it out without thinking too hard about it.","numbers",12,"two",2774,"four",1282.76281788724,"tie","2","4",0,1
"131039c8-ab80-4169-852f-67f8f1070dc2","2018-07-18 15:20:20","4HDD95eEc5uc6WGZAAB-","iD8q8aualFQvB9HPAAB_","5b245c2e007d870001c7915f","Level1",20,45,"I wasn't entirely sure what their exact strategy was, but I did notice them doing weird patterns, or maybe that was just them picking a certain thing after seeing my choice last round. I don't remember them every picking the same choice twice. I'm not entirely sure what their strategy was, but I guess I kinda figured it out without thinking too hard about it.","numbers",13,"four",1569,"three",1223.76114385798,"human","4","3",1,1
"131039c8-ab80-4169-852f-67f8f1070dc2","2018-07-18 15:20:20","4HDD95eEc5uc6WGZAAB-","iD8q8aualFQvB9HPAAB_","5b245c2e007d870001c7915f","Level1",20,45,"I wasn't entirely sure what their exact strategy was, but I did notice them doing weird patterns, or maybe that was just them picking a certain thing after seeing my choice last round. I don't remember them every picking the same choice twice. I'm not entirely sure what their strategy was, but I guess I kinda figured it out without thinking too hard about it.","numbers",14,"five",1753,"five",2979.16293257989,"tie","5","5",0,1
"131039c8-ab80-4169-852f-67f8f1070dc2","2018-07-18 15:20:20","4HDD95eEc5uc6WGZAAB-","iD8q8aualFQvB9HPAAB_","5b245c2e007d870001c7915f","Level1",20,45,"I wasn't entirely sure what their exact strategy was, but I did notice them doing weird patterns, or maybe that was just them picking a certain thing after seeing my choice last round. I don't remember them every picking the same choice twice. I'm not entirely sure what their strategy was, but I guess I kinda figured it out without thinking too hard about it.","numbers",15,"one",1100,"one",1978.07922912808,"tie","1","1",0,1
"131039c8-ab80-4169-852f-67f8f1070dc2","2018-07-18 15:20:20","4HDD95eEc5uc6WGZAAB-","iD8q8aualFQvB9HPAAB_","5b245c2e007d870001c7915f","Level1",20,45,"I wasn't entirely sure what their exact strategy was, but I did notice them doing weird patterns, or maybe that was just them picking a certain thing after seeing my choice last round. I don't remember them every picking the same choice twice. I'm not entirely sure what their strategy was, but I guess I kinda figured it out without thinking too hard about it.","numbers",16,"three",1756,"two",1253.44839298755,"human","3","2",1,1
"131039c8-ab80-4169-852f-67f8f1070dc2","2018-07-18 15:20:20","4HDD95eEc5uc6WGZAAB-","iD8q8aualFQvB9HPAAB_","5b245c2e007d870001c7915f","Level1",20,45,"I wasn't entirely sure what their exact strategy was, but I did notice them doing weird patterns, or maybe that was just them picking a certain thing after seeing my choice last round. I don't remember them every picking the same choice twice. I'm not entirely sure what their strategy was, but I guess I kinda figured it out without thinking too hard about it.","numbers",17,"two",2196,"three",1157.9992792602,"ai","2","3",-1,1
"131039c8-ab80-4169-852f-67f8f1070dc2","2018-07-18 15:20:20","4HDD95eEc5uc6WGZAAB-","iD8q8aualFQvB9HPAAB_","5b245c2e007d870001c7915f","Level1",20,45,"I wasn't entirely sure what their exact strategy was, but I did notice them doing weird patterns, or maybe that was just them picking a certain thing after seeing my choice last round. I don't remember them every picking the same choice twice. I'm not entirely sure what their strategy was, but I guess I kinda figured it out without thinking too hard about it.","numbers",18,"four",1500,"three",2206.02759496228,"human","4","3",1,1
"131039c8-ab80-4169-852f-67f8f1070dc2","2018-07-18 15:20:20","4HDD95eEc5uc6WGZAAB-","iD8q8aualFQvB9HPAAB_","5b245c2e007d870001c7915f","Level1",20,45,"I wasn't entirely sure what their exact strategy was, but I did notice them doing weird patterns, or maybe that was just them picking a certain thing after seeing my choice last round. I don't remember them every picking the same choice twice. I'm not entirely sure what their strategy was, but I guess I kinda figured it out without thinking too hard about it.","numbers",19,"one",2151,"five",2990.49179750955,"human","1","5",1,1
"131039c8-ab80-4169-852f-67f8f1070dc2","2018-07-18 15:20:20","4HDD95eEc5uc6WGZAAB-","iD8q8aualFQvB9HPAAB_","5b245c2e007d870001c7915f","Level1",20,45,"I wasn't entirely sure what their exact strategy was, but I did notice them doing weird patterns, or maybe that was just them picking a certain thing after seeing my choice last round. I don't remember them every picking the same choice twice. I'm not entirely sure what their strategy was, but I guess I kinda figured it out without thinking too hard about it.","numbers",20,"two",2399,"two",2032.73569774447,"tie","2","2",0,1
"131039c8-ab80-4169-852f-67f8f1070dc2","2018-07-18 15:20:20","4HDD95eEc5uc6WGZAAB-","iD8q8aualFQvB9HPAAB_","5b245c2e007d870001c7915f","Level1",20,45,"I wasn't entirely sure what their exact strategy was, but I did notice them doing weird patterns, or maybe that was just them picking a certain thing after seeing my choice last round. I don't remember them every picking the same choice twice. I'm not entirely sure what their strategy was, but I guess I kinda figured it out without thinking too hard about it.","numbers",21,"five",1741,"three",1865.8592379126,"tie","5","3",0,1
"131039c8-ab80-4169-852f-67f8f1070dc2","2018-07-18 15:20:20","4HDD95eEc5uc6WGZAAB-","iD8q8aualFQvB9HPAAB_","5b245c2e007d870001c7915f","Level1",20,45,"I wasn't entirely sure what their exact strategy was, but I did notice them doing weird patterns, or maybe that was just them picking a certain thing after seeing my choice last round. I don't remember them every picking the same choice twice. I'm not entirely sure what their strategy was, but I guess I kinda figured it out without thinking too hard about it.","numbers",22,"three",1391,"one",2672.73186938017,"tie","3","1",0,1
"131039c8-ab80-4169-852f-67f8f1070dc2","2018-07-18 15:20:20","4HDD95eEc5uc6WGZAAB-","iD8q8aualFQvB9HPAAB_","5b245c2e007d870001c7915f","Level1",20,45,"I wasn't entirely sure what their exact strategy was, but I did notice them doing weird patterns, or maybe that was just them picking a certain thing after seeing my choice last round. I don't remember them every picking the same choice twice. I'm not entirely sure what their strategy was, but I guess I kinda figured it out without thinking too hard about it.","numbers",23,"one",2500,"four",1842.48482311954,"tie","1","4",0,1
"131039c8-ab80-4169-852f-67f8f1070dc2","2018-07-18 15:20:20","4HDD95eEc5uc6WGZAAB-","iD8q8aualFQvB9HPAAB_","5b245c2e007d870001c7915f","Level1",20,45,"I wasn't entirely sure what their exact strategy was, but I did notice them doing weird patterns, or maybe that was just them picking a certain thing after seeing my choice last round. I don't remember them every picking the same choice twice. I'm not entirely sure what their strategy was, but I guess I kinda figured it out without thinking too hard about it.","numbers",24,"two",3173,"two",1947.58726806695,"tie","2","2",0,1
"131039c8-ab80-4169-852f-67f8f1070dc2","2018-07-18 15:20:20","4HDD95eEc5uc6WGZAAB-","iD8q8aualFQvB9HPAAB_","5b245c2e007d870001c7915f","Level1",20,45,"I wasn't entirely sure what their exact strategy was, but I did notice them doing weird patterns, or maybe that was just them picking a certain thing after seeing my choice last round. I don't remember them every picking the same choice twice. I'm not entirely sure what their strategy was, but I guess I kinda figured it out without thinking too hard about it.","numbers",25,"five",1981,"three",1242.58238599139,"tie","5","3",0,1
"131039c8-ab80-4169-852f-67f8f1070dc2","2018-07-18 15:20:20","4HDD95eEc5uc6WGZAAB-","iD8q8aualFQvB9HPAAB_","5b245c2e007d870001c7915f","Level1",20,45,"I wasn't entirely sure what their exact strategy was, but I did notice them doing weird patterns, or maybe that was just them picking a certain thing after seeing my choice last round. I don't remember them every picking the same choice twice. I'm not entirely sure what their strategy was, but I guess I kinda figured it out without thinking too hard about it.","numbers",26,"four",1852,"one",2811.96748858471,"tie","4","1",0,2
"131039c8-ab80-4169-852f-67f8f1070dc2","2018-07-18 15:20:20","4HDD95eEc5uc6WGZAAB-","iD8q8aualFQvB9HPAAB_","5b245c2e007d870001c7915f","Level1",20,45,"I wasn't entirely sure what their exact strategy was, but I did notice them doing weird patterns, or maybe that was just them picking a certain thing after seeing my choice last round. I don't remember them every picking the same choice twice. I'm not entirely sure what their strategy was, but I guess I kinda figured it out without thinking too hard about it.","numbers",27,"two",2022,"five",1882.80869171846,"tie","2","5",0,2
"131039c8-ab80-4169-852f-67f8f1070dc2","2018-07-18 15:20:20","4HDD95eEc5uc6WGZAAB-","iD8q8aualFQvB9HPAAB_","5b245c2e007d870001c7915f","Level1",20,45,"I wasn't entirely sure what their exact strategy was, but I did notice them doing weird patterns, or maybe that was just them picking a certain thing after seeing my choice last round. I don't remember them every picking the same choice twice. I'm not entirely sure what their strategy was, but I guess I kinda figured it out without thinking too hard about it.","numbers",28,"four",2052,"three",1698.0219392242,"human","4","3",1,2
"131039c8-ab80-4169-852f-67f8f1070dc2","2018-07-18 15:20:20","4HDD95eEc5uc6WGZAAB-","iD8q8aualFQvB9HPAAB_","5b245c2e007d870001c7915f","Level1",20,45,"I wasn't entirely sure what their exact strategy was, but I did notice them doing weird patterns, or maybe that was just them picking a certain thing after seeing my choice last round. I don't remember them every picking the same choice twice. I'm not entirely sure what their strategy was, but I guess I kinda figured it out without thinking too hard about it.","numbers",29,"one",2124,"five",2984.67097577097,"human","1","5",1,2
"131039c8-ab80-4169-852f-67f8f1070dc2","2018-07-18 15:20:20","4HDD95eEc5uc6WGZAAB-","iD8q8aualFQvB9HPAAB_","5b245c2e007d870001c7915f","Level1",20,45,"I wasn't entirely sure what their exact strategy was, but I did notice them doing weird patterns, or maybe that was just them picking a certain thing after seeing my choice last round. I don't remember them every picking the same choice twice. I'm not entirely sure what their strategy was, but I guess I kinda figured it out without thinking too hard about it.","numbers",30,"five",1231,"two",1726.63099177206,"tie","5","2",0,2
"131039c8-ab80-4169-852f-67f8f1070dc2","2018-07-18 15:20:20","4HDD95eEc5uc6WGZAAB-","iD8q8aualFQvB9HPAAB_","5b245c2e007d870001c7915f","Level1",20,45,"I wasn't entirely sure what their exact strategy was, but I did notice them doing weird patterns, or maybe that was just them picking a certain thing after seeing my choice last round. I don't remember them every picking the same choice twice. I'm not entirely sure what their strategy was, but I guess I kinda figured it out without thinking too hard about it.","numbers",31,"two",1350,"three",827.151561912671,"ai","2","3",-1,2
"131039c8-ab80-4169-852f-67f8f1070dc2","2018-07-18 15:20:20","4HDD95eEc5uc6WGZAAB-","iD8q8aualFQvB9HPAAB_","5b245c2e007d870001c7915f","Level1",20,45,"I wasn't entirely sure what their exact strategy was, but I did notice them doing weird patterns, or maybe that was just them picking a certain thing after seeing my choice last round. I don't remember them every picking the same choice twice. I'm not entirely sure what their strategy was, but I guess I kinda figured it out without thinking too hard about it.","numbers",32,"four",1916,"three",787.212748261689,"human","4","3",1,2
"131039c8-ab80-4169-852f-67f8f1070dc2","2018-07-18 15:20:20","4HDD95eEc5uc6WGZAAB-","iD8q8aualFQvB9HPAAB_","5b245c2e007d870001c7915f","Level1",20,45,"I wasn't entirely sure what their exact strategy was, but I did notice them doing weird patterns, or maybe that was just them picking a certain thing after seeing my choice last round. I don't remember them every picking the same choice twice. I'm not entirely sure what their strategy was, but I guess I kinda figured it out without thinking too hard about it.","numbers",33,"one",3060,"five",819.67758992557,"human","1","5",1,2
"131039c8-ab80-4169-852f-67f8f1070dc2","2018-07-18 15:20:20","4HDD95eEc5uc6WGZAAB-","iD8q8aualFQvB9HPAAB_","5b245c2e007d870001c7915f","Level1",20,45,"I wasn't entirely sure what their exact strategy was, but I did notice them doing weird patterns, or maybe that was just them picking a certain thing after seeing my choice last round. I don't remember them every picking the same choice twice. I'm not entirely sure what their strategy was, but I guess I kinda figured it out without thinking too hard about it.","numbers",34,"five",2045,"two",1621.11542472238,"tie","5","2",0,2
"131039c8-ab80-4169-852f-67f8f1070dc2","2018-07-18 15:20:20","4HDD95eEc5uc6WGZAAB-","iD8q8aualFQvB9HPAAB_","5b245c2e007d870001c7915f","Level1",20,45,"I wasn't entirely sure what their exact strategy was, but I did notice them doing weird patterns, or maybe that was just them picking a certain thing after seeing my choice last round. I don't remember them every picking the same choice twice. I'm not entirely sure what their strategy was, but I guess I kinda figured it out without thinking too hard about it.","numbers",35,"two",1761,"one",2643.67669109825,"human","2","1",1,2
"131039c8-ab80-4169-852f-67f8f1070dc2","2018-07-18 15:20:20","4HDD95eEc5uc6WGZAAB-","iD8q8aualFQvB9HPAAB_","5b245c2e007d870001c7915f","Level1",20,45,"I wasn't entirely sure what their exact strategy was, but I did notice them doing weird patterns, or maybe that was just them picking a certain thing after seeing my choice last round. I don't remember them every picking the same choice twice. I'm not entirely sure what their strategy was, but I guess I kinda figured it out without thinking too hard about it.","numbers",36,"four",2661,"three",2906.65131481789,"human","4","3",1,2
"131039c8-ab80-4169-852f-67f8f1070dc2","2018-07-18 15:20:20","4HDD95eEc5uc6WGZAAB-","iD8q8aualFQvB9HPAAB_","5b245c2e007d870001c7915f","Level1",20,45,"I wasn't entirely sure what their exact strategy was, but I did notice them doing weird patterns, or maybe that was just them picking a certain thing after seeing my choice last round. I don't remember them every picking the same choice twice. I'm not entirely sure what their strategy was, but I guess I kinda figured it out without thinking too hard about it.","numbers",37,"three",2247,"five",961.542136700652,"tie","3","5",0,2
"131039c8-ab80-4169-852f-67f8f1070dc2","2018-07-18 15:20:20","4HDD95eEc5uc6WGZAAB-","iD8q8aualFQvB9HPAAB_","5b245c2e007d870001c7915f","Level1",20,45,"I wasn't entirely sure what their exact strategy was, but I did notice them doing weird patterns, or maybe that was just them picking a certain thing after seeing my choice last round. I don't remember them every picking the same choice twice. I'm not entirely sure what their strategy was, but I guess I kinda figured it out without thinking too hard about it.","numbers",38,"one",1461,"four",2779.43463057862,"tie","1","4",0,2
"131039c8-ab80-4169-852f-67f8f1070dc2","2018-07-18 15:20:20","4HDD95eEc5uc6WGZAAB-","iD8q8aualFQvB9HPAAB_","5b245c2e007d870001c7915f","Level1",20,45,"I wasn't entirely sure what their exact strategy was, but I did notice them doing weird patterns, or maybe that was just them picking a certain thing after seeing my choice last round. I don't remember them every picking the same choice twice. I'm not entirely sure what their strategy was, but I guess I kinda figured it out without thinking too hard about it.","numbers",39,"five",1780,"two",1153.17018574326,"tie","5","2",0,2
"131039c8-ab80-4169-852f-67f8f1070dc2","2018-07-18 15:20:20","4HDD95eEc5uc6WGZAAB-","iD8q8aualFQvB9HPAAB_","5b245c2e007d870001c7915f","Level1",20,45,"I wasn't entirely sure what their exact strategy was, but I did notice them doing weird patterns, or maybe that was just them picking a certain thing after seeing my choice last round. I don't remember them every picking the same choice twice. I'm not entirely sure what their strategy was, but I guess I kinda figured it out without thinking too hard about it.","numbers",40,"three",1684,"one",1637.41318164445,"tie","3","1",0,2
"131039c8-ab80-4169-852f-67f8f1070dc2","2018-07-18 15:20:20","4HDD95eEc5uc6WGZAAB-","iD8q8aualFQvB9HPAAB_","5b245c2e007d870001c7915f","Level1",20,45,"I wasn't entirely sure what their exact strategy was, but I did notice them doing weird patterns, or maybe that was just them picking a certain thing after seeing my choice last round. I don't remember them every picking the same choice twice. I'm not entirely sure what their strategy was, but I guess I kinda figured it out without thinking too hard about it.","numbers",41,"four",1822,"four",2348.68916628145,"tie","4","4",0,2
"131039c8-ab80-4169-852f-67f8f1070dc2","2018-07-18 15:20:20","4HDD95eEc5uc6WGZAAB-","iD8q8aualFQvB9HPAAB_","5b245c2e007d870001c7915f","Level1",20,45,"I wasn't entirely sure what their exact strategy was, but I did notice them doing weird patterns, or maybe that was just them picking a certain thing after seeing my choice last round. I don't remember them every picking the same choice twice. I'm not entirely sure what their strategy was, but I guess I kinda figured it out without thinking too hard about it.","numbers",42,"one",1549,"five",2493.95273625938,"human","1","5",1,2
"131039c8-ab80-4169-852f-67f8f1070dc2","2018-07-18 15:20:20","4HDD95eEc5uc6WGZAAB-","iD8q8aualFQvB9HPAAB_","5b245c2e007d870001c7915f","Level1",20,45,"I wasn't entirely sure what their exact strategy was, but I did notice them doing weird patterns, or maybe that was just them picking a certain thing after seeing my choice last round. I don't remember them every picking the same choice twice. I'm not entirely sure what their strategy was, but I guess I kinda figured it out without thinking too hard about it.","numbers",43,"five",1770,"two",2770.58504757017,"tie","5","2",0,2
"131039c8-ab80-4169-852f-67f8f1070dc2","2018-07-18 15:20:20","4HDD95eEc5uc6WGZAAB-","iD8q8aualFQvB9HPAAB_","5b245c2e007d870001c7915f","Level1",20,45,"I wasn't entirely sure what their exact strategy was, but I did notice them doing weird patterns, or maybe that was just them picking a certain thing after seeing my choice last round. I don't remember them every picking the same choice twice. I'm not entirely sure what their strategy was, but I guess I kinda figured it out without thinking too hard about it.","numbers",44,"three",1229,"one",2913.99153355683,"tie","3","1",0,2
"131039c8-ab80-4169-852f-67f8f1070dc2","2018-07-18 15:20:20","4HDD95eEc5uc6WGZAAB-","iD8q8aualFQvB9HPAAB_","5b245c2e007d870001c7915f","Level1",20,45,"I wasn't entirely sure what their exact strategy was, but I did notice them doing weird patterns, or maybe that was just them picking a certain thing after seeing my choice last round. I don't remember them every picking the same choice twice. I'm not entirely sure what their strategy was, but I guess I kinda figured it out without thinking too hard about it.","numbers",45,"one",2119,"four",2538.46748681886,"tie","1","4",0,2
"131039c8-ab80-4169-852f-67f8f1070dc2","2018-07-18 15:20:20","4HDD95eEc5uc6WGZAAB-","iD8q8aualFQvB9HPAAB_","5b245c2e007d870001c7915f","Level1",20,45,"I wasn't entirely sure what their exact strategy was, but I did notice them doing weird patterns, or maybe that was just them picking a certain thing after seeing my choice last round. I don't remember them every picking the same choice twice. I'm not entirely sure what their strategy was, but I guess I kinda figured it out without thinking too hard about it.","numbers",46,"five",1507,"two",1420.47648569171,"tie","5","2",0,2
"131039c8-ab80-4169-852f-67f8f1070dc2","2018-07-18 15:20:20","4HDD95eEc5uc6WGZAAB-","iD8q8aualFQvB9HPAAB_","5b245c2e007d870001c7915f","Level1",20,45,"I wasn't entirely sure what their exact strategy was, but I did notice them doing weird patterns, or maybe that was just them picking a certain thing after seeing my choice last round. I don't remember them every picking the same choice twice. I'm not entirely sure what their strategy was, but I guess I kinda figured it out without thinking too hard about it.","numbers",47,"three",1197,"four",1476.80303834199,"ai","3","4",-1,2
